event_id,session_id,is_bot,event_type,bot_id,action,timestamp,ip_address,user_agent,actions_per_session,prev_timestamp,time_diff_sec,action_code,bot_code
6b557d72-31d2-4adb-b5f7-a4c7a0cfc338,0308aa2b,0,human,none,page_view,2025-12-05 22:58:07.019825220,10.0.184.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,2,4
bb6d3788-26b8-4f2a-ade2-5dfe16281494,030aa08a,0,human,none,scroll,2025-12-05 23:17:13.546240568,172.16.149.195,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,3,4
37f1d379-de8d-439d-a5c3-44ec69950589,0310779c,0,human,none,page_view,2025-12-10 11:40:24.512893677,192.168.101.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,2,4
ab40b1ba-a5b6-48a5-9244-f97d768a84eb,031cbad2,1,bot,curl_bot,page_view,2025-12-10 11:40:28.136862755,172.23.222.186,python-requests/2.31.0,1,,0.0,2,1
a7a18a5e-830a-4216-983a-db5eae7cc736,034f297d,0,human,none,page_view,2025-12-10 09:45:10.871825695,10.0.144.170,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
d8a10c6d-2b78-4f94-a24f-2d021f8130f1,035fc56d,0,human,none,page_view,2025-12-10 11:42:53.488369703,192.168.70.124,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,2,4
1aab07c1-5565-452f-88df-49704686f79a,0385ff76,1,bot,selenium_bot,search,2025-12-05 23:17:31.544667006,10.47.211.39,Go-http-client/2.0,1,,0.0,4,7
bc9e0f2e-24dc-40df-9fc0-95af7f40bf6c,03e78d11,0,human,none,search,2025-12-10 11:45:32.793773413,172.16.83.93,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,4,4
0caa2973-cc7b-4e64-8a9a-9f1d47224792,04054071,0,human,none,page_view,2025-12-09 00:23:40.377334595,192.168.1.92,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,2,4
bd75f618-f962-442a-8158-24c432e9a1b5,0435ec27,0,human,none,scroll,2025-12-05 23:13:47.470140696,10.0.144.122,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,3,4
647a8315-b3a5-49fd-9a1c-09700492116a,043bae4a,0,human,none,click,2025-12-10 09:51:54.953524351,172.16.67.60,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,0,4
652d29e9-0791-47c5-8f5a-d73bd37db612,0455b7bc,0,human,none,page_view,2025-12-05 22:49:49.018199921,157.55.39.195,Go-http-client/2.0,1,,0.0,2,4
87985acd-1ae7-49f1-9df3-14f9174cd4a4,046da6ae,1,bot,scraper_bot,login,2025-12-09 00:06:50.517607689,157.55.39.49,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),1,,0.0,1,6
3cbfbb55-e1e1-4a63-9268-d12f968b7036,0499eed3,0,human,none,search,2025-12-10 09:50:45.852320910,10.0.236.190,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,4,4
17266378-15e9-46b1-a32e-9c9b0ac12150,049d4b00,1,bot,bingbot,click,2025-12-10 10:23:06.954620838,172.19.235.9,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),1,,0.0,0,0
9211f121-a50e-4365-99f3-fe2b5a15bffd,050f07cc,0,human,none,login,2025-12-10 10:22:54.848793268,192.168.8.234,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,1,4
5e89bd08-f506-4537-b855-0daed61596ea,05320fdf,1,bot,facebook_externalhit,scroll,2025-12-10 11:40:24.380150557,192.168.216.125,python-requests/2.31.0,1,,0.0,3,2
cd387dbe-6005-4860-b7e7-09d88f4a4269,055c811c,0,human,none,click,2025-12-05 22:57:51.458216906,172.16.236.214,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,0,4
e224e101-9ce3-46af-af88-1313d0294ba1,056b1726,0,human,none,click,2025-12-10 10:02:49.815920115,10.0.56.84,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,0,4
2fff8b0a-82b2-46f6-9242-e3762e69233b,059a0902,1,bot,facebook_externalhit,page_view,2025-12-10 11:37:54.408652306,192.168.206.227,python-requests/2.31.0,1,,0.0,2,2
e657198e-f6d5-4f44-aa2c-e732446ed9ff,05e53608,0,human,none,scroll,2025-12-05 22:57:59.146330833,172.16.241.34,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,3,4
30b012e6-1bbf-480b-be3c-ccd558de9405,0635ee3f,0,human,none,search,2025-12-10 11:40:14.188969135,10.0.190.64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,4,4
84947b94-f9d9-456e-8b06-0be046350041,06513a39,0,human,none,page_view,2025-12-10 10:49:37.043349028,172.16.30.136,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,2,4
4299b522-6fbb-4593-8ae6-ab83440b99ad,066b0c8c,0,human,none,click,2025-12-09 00:18:18.108782291,172.16.161.189,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",1,,0.0,0,4
f9d3d59c-8581-49c8-b577-6f7df4f30642,06baa6e9,0,human,none,click,2025-12-10 11:37:00.338155985,10.0.67.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,0,4
6b86aca6-12cd-491c-958f-396f3f4d8a2e,06dc12e2,0,human,none,search,2025-12-05 22:58:45.195360184,172.16.71.107,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,4,4
9a9e6c94-60de-4ded-8887-ae4c7fe11bbd,0716e49c,0,human,none,page_view,2025-12-05 22:48:35.667041540,10.0.45.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
eb586813-e9db-43c1-ba12-f4c938dc177f,072f0aa8,0,human,none,search,2025-12-09 00:09:03.963763714,172.16.132.46,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,4,4
ff48e0cc-bdae-475e-a11a-23637a90dbae,075ab6d6,0,human,none,page_view,2025-12-08 23:59:40.104413271,172.16.150.108,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
99140754-b110-4c5a-8d77-7796f2874e92,07a4aee4,1,bot,scraper_bot,click,2025-12-05 23:14:22.372407198,66.249.67.211,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),1,,0.0,0,6
2a42cad4-a473-43c7-82e5-873d35cf8e0a,07b70b40,1,bot,googlebot,search,2025-12-10 09:44:04.947222233,157.55.39.66,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",1,,0.0,4,3
eb8730b5-437b-4b28-b904-1af1d345323b,07db9f44,0,human,none,page_view,2025-12-10 10:17:25.286884308,10.0.238.68,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,2,4
039d0134-e2e6-4d27-98b1-afe00217aee4,07e94bb0,0,human,none,scroll,2025-12-05 22:58:08.226850748,192.168.161.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,3,4
7a73d543-db96-4cc5-8674-9e23f44e91dc,080644a2,1,bot,yandex_bot,page_view,2025-12-10 10:36:34.119971514,172.18.19.245,Go-http-client/2.0,1,,0.0,2,9
782a2da7-9393-48a4-ad23-fb95e48836d0,08130913,0,human,none,page_view,2025-12-10 10:00:25.374036074,192.168.218.118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
8d9e0e2c-30fb-4965-9804-96eccd647fe9,08640d9f,0,human,none,login,2025-12-10 11:42:22.398709536,192.168.167.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,1,4
bf2759ad-4d00-43cc-a765-bc4634311853,087c944f,0,human,none,click,2025-12-09 00:15:10.899768353,172.16.237.27,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,0,4
fc0f38eb-bb89-41bc-b4f7-75d9a20cdb99,087ffc79,1,bot,yandex_bot,page_view,2025-12-05 23:14:06.887070417,66.249.73.123,Selenium/Chrome/120.0.6099.109,1,,0.0,2,9
80aae181-9688-4a0f-8f7c-6d15550ab907,0884a3b4,1,bot,bingbot,page_view,2025-12-10 11:37:35.143240690,172.20.71.56,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),1,,0.0,2,0
3dc35c0c-7cb5-4a94-ad23-e6d540cadebd,089bb3c5,0,human,none,search,2025-12-10 10:25:07.108093262,10.0.175.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,4,4
d5e1088f-2137-4d6e-a5b3-ae826536191a,089faa30,0,human,none,page_view,2025-12-10 11:36:15.583313704,172.16.39.223,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",1,,0.0,2,4
97ffa97a-353e-41b7-aa74-fcb2a6d0da89,08cd52f6,0,human,none,search,2025-12-10 09:47:55.173742771,157.55.39.188,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),1,,0.0,4,4
c7ec3b6e-e0ce-450a-a6dc-7411b7eb013c,09025207,1,bot,twitterbot,click,2025-12-10 11:42:29.031185389,10.209.6.207,curl/7.88.1,1,,0.0,0,8
4698362d-72e8-40e9-b1ff-9fc3bf1fda77,0a2a8a21,1,bot,facebook_externalhit,page_view,2025-12-09 00:18:21.421880245,192.168.1.80,curl/7.88.1,1,,0.0,2,2
70e08efa-1cf4-4ca3-b68c-958e1ec3159f,0a387518,0,human,none,login,2025-12-10 10:45:57.845086098,192.168.27.174,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,1,4
cb364989-3421-4ff6-934a-8c9e93639e83,0a49af71,0,human,none,scroll,2025-12-10 10:11:43.725486517,192.168.78.233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,3,4
86fd25ec-8a65-4a10-8533-f4bff6893b6e,0a78f0cd,0,human,none,login,2025-12-10 10:11:21.896887541,10.0.185.171,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",1,,0.0,1,4
7ec1c863-da9d-4b90-8f22-87850290e525,0a8be2a3,1,bot,python_requests_bot,page_view,2025-12-10 11:48:28.525659084,10.99.2.164,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",1,,0.0,2,5
f20ec23f-3610-44d2-94ac-8754e39eb740,0ab2f455,0,human,none,page_view,2025-12-05 23:16:00.405924082,172.16.104.231,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
ce087570-8d0c-49ec-bbbe-9dd6118e01c4,0ae936c7,1,bot,bingbot,click,2025-12-05 22:51:26.922813892,10.82.39.168,Go-http-client/2.0,1,,0.0,0,0
81f9549e-ad52-421a-ac52-8fef00069404,0b6727b6,0,human,none,click,2025-12-09 00:21:40.375153780,172.16.207.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,0,4
6179dafe-9aa2-49f1-9fb4-1ad123ff08ee,0b6c9f13,0,human,none,page_view,2025-12-10 11:43:31.696979761,192.168.26.155,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,2,4
0d866040-cdc2-4a88-8ffc-2e446b6ff317,0b7d2e17,0,human,none,page_view,2025-12-08 23:59:56.587152719,10.0.175.219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,2,4
df27943e-14a9-4d65-a324-e8c27cd15c0f,0b895ea5,0,human,none,login,2025-12-10 11:42:37.060901642,172.16.208.151,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,1,4
8557429f-7be5-434c-a3ca-6aba678ab4a9,0bd169e1,0,human,none,page_view,2025-12-10 11:35:39.037314177,10.0.166.159,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,2,4
40c2e2ed-13d7-43ff-95e7-0e6bddc57a3b,0bf1e64c,0,human,none,login,2025-12-09 00:02:05.142228603,10.0.159.181,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,1,4
224cb7d4-2888-44ce-a081-d22cef6ce2fc,0c017df5,0,human,none,click,2025-12-09 00:18:54.200850010,172.16.76.83,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,0,4
890f7267-560d-4760-b27f-468f2906a6df,0c2dc6cf,1,bot,selenium_bot,page_view,2025-12-10 11:37:59.162065506,192.168.207.226,Googlebot/2.1 (+http://www.google.com/bot.html),1,,0.0,2,7
053bda93-c590-461d-bb6d-ae34751dcd3f,0c3fbe8e,1,bot,twitterbot,page_view,2025-12-10 10:30:07.186739683,10.111.172.14,Selenium/Chrome/120.0.6099.109,1,,0.0,2,8
477afce3-4d6a-4771-b3ae-0a42b7357905,0c48191d,0,human,none,page_view,2025-12-10 10:15:43.399901390,192.168.198.235,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
4614b25b-74bb-41ae-8af2-16549a579bff,0c6bce20,1,bot,twitterbot,page_view,2025-12-10 10:02:24.766432285,172.28.162.156,python-requests/2.31.0,1,,0.0,2,8
fa87bf5f-ef9f-4b3f-a465-7a7b05e796a5,0c86beea,0,human,none,page_view,2025-12-10 10:46:14.506164073,192.168.172.99,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,2,4
ef0a1188-542e-4084-af92-cd12e9eb4fbc,0c917325,0,human,none,scroll,2025-12-10 10:09:24.680404186,172.16.101.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,3,4
32d85d68-9c2d-48ee-b44d-e1fff02cca59,0ca467c4,1,bot,googlebot,click,2025-12-10 10:29:16.882149935,66.249.74.117,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),1,,0.0,0,3
19507f40-13c2-4b23-a386-37613a9e59f3,0ca73492,0,human,none,page_view,2025-12-09 00:17:10.319719553,10.0.227.86,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
95616d08-4f0d-463f-b956-45427ffdb547,0cd4b5fb,0,human,none,click,2025-12-09 00:19:59.406088114,172.16.2.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,0,4
9e6ae04f-742c-48ac-8e49-b07b979e325f,0cdf4865,0,human,none,page_view,2025-12-10 10:41:00.145086288,172.16.97.98,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",1,,0.0,2,4
958d24ef-a993-4c47-a546-5b5248f1ff34,0ce5eead,0,human,none,click,2025-12-10 11:37:51.985931396,192.168.1.83,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,0,4
1104e7aa-bad2-4df5-b5d8-2333973bbb21,0d0b532a,0,human,none,page_view,2025-12-10 10:12:24.025306702,172.16.28.227,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,2,4
8613c5e5-a13d-4320-86aa-c2022e4f1411,0d1723cd,0,human,none,page_view,2025-12-10 11:34:36.039522886,192.168.131.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,2,4
1ec6e26f-b94e-438d-9e05-68aa0b2e3412,0d7744bf,1,bot,yandex_bot,page_view,2025-12-10 10:13:46.600592852,10.128.248.82,Go-http-client/2.0,1,,0.0,2,9
f1103258-70b6-4894-b1dc-7b2567ae112a,0daa8143,0,human,none,scroll,2025-12-09 00:14:41.596055031,10.0.233.26,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",1,,0.0,3,4
7f79bf47-b5fd-47e4-b0cc-87d7a0a93ac1,0dc72931,0,human,none,page_view,2025-12-05 22:58:57.519102097,10.0.174.58,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,2,4
02aeeadf-c693-4220-8f44-71db6f8ff5d1,0e85dc2a,0,human,none,click,2025-12-10 10:37:42.918617964,172.16.241.58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,0,4
f98b9a20-bdf0-4edb-a6c0-06933c5eb189,0e9ef030,0,human,none,click,2025-12-09 00:01:35.448020697,192.168.143.73,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,,0.0,0,4
cb95e956-f092-4844-bb0a-74e1d6afead2,0eb2382c,1,bot,selenium_bot,login,2025-12-05 22:49:13.379268646,192.168.134.47,Googlebot/2.1 (+http://www.google.com/bot.html),1,,0.0,1,7
eb0d75da-7fbf-4461-b805-3fdf7e251484,0f38b4c0,0,human,none,click,2025-12-05 22:58:32.039483547,10.0.71.196,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,,0.0,0,4
014ea5d9-6ea5-44ac-9a57-b39d62a73565,0f3f6f29,0,human,none,click,2025-12-10 11:40:15.947678328,192.168.105.153,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",1,,0.0,0,4
8c13a43d-40fe-48cf-82dd-6831a0e1305e,0f7cc90d,1,bot,scraper_bot,scroll,2025-12-10 09:43:14.148871422,157.55.39.134,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",1,,0.0,3,6
a09b1b08-d652-4b9f-9468-bc4fbecaa65e,0fb03f50,0,human,none,scroll,2025-12-09 00:21:43.415963888,10.0.70.206,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,,0.0,3,4
